rid,fluorouracil_A375,fluorouracil_HT29,fluorouracil_MCF7,veliparib_A375,veliparib_HT29,MK-1775_A375,MK-1775_HT29,NVP-BEZ235_A375,NVP-BEZ235_HT29,bortezomib_A375,bortezomib_HT29,bortezomib_MCF7,dasatinib_A375,dasatinib_A549,dasatinib_HT29,dasatinib_LNCAP,dasatinib_MCF7,dinaciclib_A375,dinaciclib_HT29,erlotinib_A375,erlotinib_HT29,geldanamycin_A375,geldanamycin_HT29,geldanamycin_LNCAP,lapatinib_A375,lapatinib_A549,lapatinib_HT29,lapatinib_LNCAP,lapatinib_MCF7,MK-2206_A375,MK-2206_HT29,MK-2206_LNCAP,PD-0325901_A375,PD-0325901_HT29,PD-0325901_LNCAP,sorafenib_A375,sorafenib_A549,sorafenib_HT29,sorafenib_LNCAP,sorafenib_MCF7,sunitinib_A375,sunitinib_A549,sunitinib_HT29,sunitinib_MCF7,temozolomide_A375,temozolomide_HT29,temozolomide_MCF7,vorinostat_A375,vorinostat_A549,vorinostat_HT29,vorinostat_MCF7,SN-38_A375,SN-38_HT29,SN-38_MCF7,doxorubicin_A375,doxorubicin_HT29,etoposide_A375,etoposide_HT29,gemcitabine_A375,gemcitabine_HT29,metformin_A375,metformin_HT29,methoxsalen_HT29,methoxsalen_MCF7,ifosfamide_HT29,ifosfamide_MCF7,imiquimod_HT29,imiquimod_MCF7,imatinib_A549,imatinib_HT29,imatinib_MCF7,mercaptopurine_HT29,mercaptopurine_MCF7,hydroxyurea_HT29,hydroxyurea_MCF7,nilotinib_HT29,nilotinib_MCF7,nilotinib_A549,romidepsin_HT29,romidepsin_MCF7,ixabepilone_HT29,ixabepilone_MCF7,pralatrexate_HT29,pralatrexate_MCF7,anastrozole_HT29,anastrozole_MCF7,raloxifene_HT29,raloxifene_MCF7,letrozole_HT29,letrozole_MCF7,allopurinol_HT29,allopurinol_MCF7,mitoxantrone_HT29,mitoxantrone_A549,mitoxantrone_MCF7,thalidomide_HT29,thalidomide_MCF7,chlorambucil_HT29,chlorambucil_MCF7,gefitinib_A549,gefitinib_HT29,gefitinib_MCF7,thioguanine_HT29,thioguanine_MCF7,celecoxib_MCF7,celecoxib_HT29,busulfan_HT29,busulfan_MCF7,altretamine_HT29,altretamine_MCF7,lenalidomide_HT29,lenalidomide_MCF7,vemurafenib_A549,vemurafenib_HT29,vemurafenib_MCF7,ruxolitinib_A549,ruxolitinib_HT29,ruxolitinib_MCF7,crizotinib_A549,crizotinib_HT29,crizotinib_MCF7,vismodegib_HT29,vismodegib_MCF7,vandetanib_A549,vandetanib_HT29,vandetanib_MCF7
56997,0.32115364,-0.559375,0.2864071,0.02525468,0.4776106,0.6356452,-0.14242236,1.0877894,0.9368194,-0.87661064,-1.2076045,0.070378155,0.373208,0.7941025,0.9571496,0.054235224,0.36359057,0.33035034,0.71967465,0.3637805,0.43740097,0.5879345,1.1296337,-0.16415687,0.26919693,-0.3809211,-0.18152843,-0.45949027,0.5789562,0.6525178,1.098394,0.37775278,-0.7373727,0.75350523,-0.5689176,-0.51885265,-0.12683408,-0.5025481,0.013693209,0.37090674,-0.32676604,0.19173567,0.64430803,0.52473944,0.98251635,0.21839249,-0.41439065,0.06987287,0.022917833,0.72544247,0.40837902,3.6997464,0.5815574,2.9187534,3.5843325,0.83719236,0.23237808,0.32268783,1.6638128,-0.9424564,0.27201328,0.70156556,0.036778983,-0.1909798,0.5249436,0.05219151,0.21360041,-0.10400972,0.6452194,0.13894482,0.6363589,1.7919241,2.347704,0.91243345,0.22434385,0.67675656,0.4023387,-0.31052792,2.2991407,2.3332636,0.7895782,-0.26882684,0.79268736,1.3392262,0.010417874,1.8292408,0.22816455,0.11778357,-0.32768843,-0.25955787,-0.3729624,0.09599948,-0.07142426,2.1209118,0.91370344,-0.07685399,1.7712888,-0.19369163,0.33037663,0.34865436,-0.22338672,0.5890565,0.7002863,1.3560848,0.043325577,0.12877487,0.2524416,-0.116684794,0.042355686,-0.36666384,-0.20069832,1.406649,0.4543327,1.549126,1.4254243,-0.27806225,0.97721416,0.73313326,0.63265586,1.0618757,0.9554262,0.02947233,0.4541395,0.0057204165,0.40144816,-0.58346623
51015,-0.5854069,0.6008667,-0.94048053,-0.16926163,-0.66437167,0.30522853,0.3116308,-0.9753316,-1.4646939,3.9773376,-3.0383906,-7.8885107,0.22365649,-0.18615535,-0.42364407,-0.116394185,0.12269654,2.7360835,1.8606104,-0.1434771,-0.8107876,-0.035129,-0.059698626,-0.57305044,-0.2238696,0.068357766,-0.58632034,0.30481696,0.26091635,0.37894705,-0.8548586,0.090928875,-0.26199898,-0.36391938,0.20011143,-0.5388531,-0.35766423,0.085904814,-0.31552693,-2.14205,0.29980907,-0.3167668,-0.21117692,-0.8927291,-0.5387518,-0.48162198,-0.6471603,0.025984578,-0.17261995,0.05832924,-1.0089874,2.7448657,0.8572348,-5.357308,3.8690853,-1.2928711,0.09845021,-1.3360351,-2.8726933,0.59590155,-0.93873686,0.16056119,-0.39819136,-0.04687342,-2.2243083,-2.2149365,-1.6552228,-0.16553362,-0.38781455,-0.8437348,-0.9439839,-0.6112985,-1.3698233,0.35312834,-0.13654499,0.5181226,-1.0648986,0.33196005,-0.8306697,-8.256197,0.38254687,-0.6736765,0.03845648,-2.6396766,-0.34064937,-0.6865106,0.03441247,-0.9755931,0.15866728,-0.19479012,-0.5514519,0.3146616,0.26781026,0.5678176,-0.8589572,-2.0407088,-0.74230045,0.009837925,-0.7340575,-0.379752,-0.2929527,0.45065075,-2.619335,-3.6355612,0.25460693,-0.23248677,0.15805027,0.30903292,0.19441159,0.27439573,0.34216824,-0.5807604,-0.45556355,-1.0661161,-0.54173577,0.34988263,0.47708878,-0.041180167,-0.12866428,-1.4221344,-0.6318155,0.51120186,-0.021206593,-0.29587898,-0.6910267,-0.41367817
80212,-0.16341187,-0.034108337,0.6889999,0.016981103,0.10679912,0.163541,0.2269394,0.42594403,0.99851304,1.6192399,-3.8655136,-3.7614553,1.0349603,0.31565598,1.0598588,-0.035343077,0.025593026,2.2076519,0.21073212,0.23758417,0.7088453,0.33220318,-0.40643892,-0.5469811,-0.09046856,-0.11381659,0.11223846,0.2736791,0.64842594,0.36555615,2.1842794,0.82794666,4.943886,3.56938,0.12257284,0.1884992,-0.5220914,-0.18256932,0.36258388,0.14562923,2.5585887,0.6098656,1.4012351,0.6093309,0.3836522,0.05968821,-0.06559352,0.8664601,0.5604952,1.2670436,1.1871026,6.34054,-0.28678468,4.810783,5.5967827,2.9199007,1.8196882,1.3590213,-0.30135483,-0.15530835,1.7517996,-0.001825586,0.104076214,0.45813975,0.37448183,0.30653778,0.13111381,0.4177316,-0.6216322,0.56934315,0.34217766,0.21774812,0.48302817,1.1605152,0.3431697,0.3424307,0.72203225,-0.4903303,2.7299118,5.3166504,-0.6814409,-0.9349499,-1.3254749,0.56191105,0.13573281,-0.019256957,-0.27664167,2.0876095,-0.3931822,-0.4423652,-0.15468174,-0.20922357,0.4328687,2.7288089,1.9236165,-0.5518326,-0.16541073,0.23325914,0.06582998,0.23353952,-0.14138968,-0.011123981,-0.5122513,-0.44295862,-0.019426115,-0.107115775,0.20152648,0.41398394,1.2475799,-0.40817013,-0.15602869,0.6549371,-0.14979297,2.100645,0.67846775,0.48166376,-0.45102522,0.41195863,0.122873284,1.9184904,0.6994969,0.63096076,0.053488046,-0.046887595,0.7217838,-0.19746701
51026,-0.16987993,0.25135833,-1.5621005,0.20477721,-0.994245,0.4210923,-2.12415,-0.48471382,-1.3203532,1.1452899,4.487407,3.5467644,-1.26436,-1.187608,-1.287797,-0.10802508,-0.86646193,-0.86319005,-1.031792,-0.3894566,-0.6883955,-0.47883776,-0.52917147,0.32907987,-0.24477042,-0.118961714,0.10518873,0.9988566,-0.16069065,-0.43126464,-0.547903,-0.6254932,-1.3288612,-3.0455453,-0.21046318,-0.37535247,0.15438478,-0.85896325,-0.9026601,-0.9425508,0.4395081,-0.34395325,-0.010613282,-0.07236176,-1.0068659,-1.0946995,0.047922295,-0.43089104,-1.5253537,-1.0919802,-0.6972596,-0.4670892,-0.8607557,-2.4889023,-0.039428543,0.5154092,0.9869153,-1.2054627,4.56999,0.8053398,-0.45810056,-0.47887293,0.41275957,-0.19667065,-2.6655424,-1.2388792,-1.0953673,-1.4874516,0.5469411,-0.5304304,0.21528666,-0.43544093,-0.9112657,-0.029050557,-0.13860385,0.038359467,-0.12818179,0.05687827,-1.3599693,-2.0156026,-3.4650576,-1.7872171,0.1755882,-3.2899256,-0.9093645,-1.3158835,-0.82099414,-1.5214914,0.35646844,1.0035614,-0.75048846,-0.114901386,-0.19086525,0.021456186,-0.38878694,-1.194806,-1.1192988,0.3855494,-0.11111051,-0.52303094,-0.0967615,0.06906966,0.95942134,0.64475316,-1.3301214,-0.10454014,-0.03184529,0.71236295,0.46820152,0.24709606,-0.35692248,-0.6042423,-0.35085353,-1.7447038,-0.9407173,0.1983028,-0.073406205,-0.19901292,0.22006455,-0.3425599,-1.0031012,0.43256202,-0.8853457,-0.7344389,-1.0644644,-0.48987088
51282,-0.71087664,-0.653325,0.09762008,-0.60658413,0.20531386,-0.2897339,-0.5510639,0.41843084,0.2923052,-7.853786,-5.547694,-6.1594872,0.610346,0.12982465,0.33276513,-0.6520767,-0.047636002,-4.8695583,-2.7898846,-0.37541327,-0.73062986,-0.6598917,-0.8515556,-0.6799512,-0.3159068,-0.7701902,0.32634172,-0.36849153,-0.13888155,-0.34661123,-0.02304273,0.114366315,1.7895058,1.326467,-0.28887436,-0.23241307,0.1417348,-0.22707812,-0.16542874,-1.2887335,-0.16836773,0.2425996,0.49301055,0.03236864,0.36266497,0.121596366,0.06255903,-0.5967041,-0.3334638,0.4455204,-1.2150682,3.349388,3.5743742,-0.024393648,0.42730257,-0.9838458,0.4245135,-0.35134602,1.575888,0.4929389,-0.4814359,-0.49661574,0.058108132,-0.74658775,-0.16100805,-1.3871021,0.3902756,-0.17599054,-0.25350043,-0.8586616,-0.25545666,0.4260774,-0.21552785,0.07167187,-0.23434313,-0.24718256,-0.22700077,-0.80762166,0.33710143,-5.6846724,-1.788796,-0.88042593,1.8081871,0.12999348,0.8126984,0.29283938,0.026995758,0.70296794,0.27716437,0.20650996,-0.2787849,0.39032164,-0.8442475,1.1361737,-0.91353065,-0.016033867,-0.027970126,-0.76807207,0.2207372,-0.44501606,-0.039750513,0.061320636,1.5067191,0.15212706,0.49299335,0.10179102,-0.32598686,0.21411733,-0.3181924,0.49228868,-0.111020245,-1.2151366,-0.17383182,0.25513166,-0.45654324,-0.3064774,-0.23385282,0.1941622,-0.2172089,-0.049878675,-0.12686086,-0.6547485,-0.3302739,-0.32760897,-0.52386945,-0.59116834
7376,0.08366407,-0.1612,0.22165416,-0.50363714,0.16389056,-0.61192656,0.6687853,0.9639836,1.3313675,4.078326,4.271702,2.2216759,-0.73266524,0.044199277,-0.1329185,0.42043185,-0.36843953,2.9076781,1.0516342,-0.09594184,-0.027613292,0.6898022,0.8437329,0.31480289,0.03934704,0.8754957,-0.34917736,0.615612,0.524888,0.33642307,-0.023995789,0.64829797,-0.34706926,-0.18755299,0.92244244,0.75860214,-0.41474748,0.86799574,-0.11425299,0.116805606,-2.273711,-0.18462467,-0.086155884,-0.22313665,0.06333818,-0.49428713,-0.021224638,-0.89165473,-0.55385107,-0.8056718,-0.5976979,5.7824397,0.8702493,2.2251604,-0.36425492,0.55275244,1.865782,1.1040155,0.4312954,0.809031,-0.38773808,0.89215785,-0.7605083,0.41755927,2.278878,1.9030086,0.5532606,0.14419647,-0.041066844,0.1367659,-0.37682417,0.29687062,0.96480817,0.42376614,-0.04797903,-0.04409866,-0.15084739,-0.19224167,2.2657053,3.1851048,0.9899504,1.9350872,1.5243651,0.07977068,-0.22008993,-0.065360494,-0.4547542,0.21631926,0.50384635,0.22927104,0.2322249,-0.5725523,0.34105563,2.084203,0.07298625,0.32190895,0.8410643,-0.035244267,-0.03450389,-0.26687792,-0.1694681,-0.13590331,0.41111946,0.330474,-1.0187289,0.08952167,1.236774,0.52883166,0.7810461,1.106995,1.2201374,1.2725668,-0.030134281,1.1597732,-0.19607832,0.043803558,0.64255375,-0.16441642,-0.24191126,0.98124295,0.4465302,1.1105736,-0.22094333,0.43430683,0.056955893,-0.44419482
25987,0.068558596,-0.15205833,-0.08628745,0.2558545,0.29872268,1.4740173,-1.0548277,-0.3584866,-0.40554273,-3.1141088,-3.1912704,1.7031211,-0.16272774,1.4377835,-0.0664422,-0.63205117,1.1095544,-0.9324071,-2.4343634,-0.2729306,-0.40287742,0.656118,0.121349655,-0.40252456,0.088873886,-0.28435147,-0.13368039,-0.12545942,-0.798257,-0.1756044,0.1416751,-0.49596217,-0.20088063,0.5891915,-0.41821134,0.7609084,-0.46569648,0.5487543,0.53494054,0.5284178,-0.60456085,-0.14752561,0.05093469,0.23056829,-0.052639782,0.7198496,-0.49477372,-0.6027608,-3.4999118,-0.71150714,-1.0627931,2.7158334,-2.4000764,-3.0415154,-0.51527715,-2.2251122,1.0850806,-0.13195564,3.128626,-1.0891263,0.010285248,0.4001148,0.24809845,0.20062757,0.99049324,1.7409409,0.2575928,0.23791045,-0.5509649,-0.09673774,0.43554947,0.1484086,0.9015778,-0.15376806,-0.40869418,0.09905102,0.24599849,-1.2269458,-6.5090737,-9.929845,-0.7871711,-1.6279087,-0.16621172,-1.0835907,0.51812345,-0.52328914,0.3706497,-3.3704846,-0.0789699,-0.45490685,-0.08621046,0.08790207,-1.540116,-1.6676404,-0.94624954,-0.17246807,-0.6834641,-0.40080634,0.24332626,0.4572167,0.24845147,0.21278657,0.07827578,0.65924436,0.41598532,-0.117555976,-0.06673459,-0.43351737,-0.46120986,0.12582487,-0.1488216,-0.016415328,0.2609006,0.38069144,0.632166,-0.107026525,-0.6534242,0.009534238,-0.111440584,-0.0031202037,0.8190968,-0.14709158,-0.042870227,0.45744577,0.1659255,-0.18319984
64429,0.08633945,-1.574625,-0.47329393,0.12748808,0.039150544,-1.2362397,-0.40887156,0.19571544,-0.87495154,-1.6530164,-0.9887181,-3.2621675,-1.1607457,-0.55175304,-0.9640342,-0.29042077,-0.30669656,-3.785577,-4.201407,-0.17388679,-0.1591981,0.13825513,-1.3889556,-0.41341493,-0.15306325,-0.3835818,0.18739738,-0.47364578,-0.76564884,-0.45239282,-0.5679021,-0.818047,-1.2614297,-1.1560298,-0.28927204,-0.44152763,-0.7169289,-0.20931657,-0.51025444,-0.8572322,-0.5245282,-1.5687308,0.11008832,-0.02441895,-0.27685642,-0.97210956,-1.1608335,0.6078525,0.19126654,0.95606124,0.4453945,-3.4043095,-1.6090728,-4.436977,-4.9128494,-3.6511219,-0.08112522,-1.0112752,2.3914146,1.2731885,0.025946954,-1.7735652,0.43275848,-1.2147557,-0.37821713,0.27187663,0.36913088,-0.35003576,0.49788883,-0.7078113,0.028824572,-0.98809415,-2.0844257,0.48630938,0.45074823,0.1200859,-0.2696158,0.4163277,1.6414413,1.2049166,0.47048843,-0.37338957,-0.075036086,-1.6234804,-0.99637276,0.108046114,0.085964955,-1.8167056,0.5511032,-0.08286999,-0.4176186,-0.031280734,-1.2763107,-1.7807591,-2.250849,-0.6315247,-0.70813197,-1.0907613,-0.002266186,-0.16818006,0.2526386,-0.21134079,-1.254795,-2.1105113,0.6079568,0.3308712,-0.16096292,-0.19577737,0.37680754,-0.4033455,0.0077899373,0.008325589,0.0087777525,-1.3326914,-0.5103377,0.22303735,0.09503135,-0.64233404,-1.5990852,-2.0572336,-2.5655954,-0.23042516,0.029135207,-0.59747875,0.056526393,-0.02432099
55111,0.2970948,-0.21386665,-0.88341576,-0.085308805,0.13010103,-0.07802942,0.09004599,1.0282267,0.32061055,2.327285,-2.6866953,-2.2573078,-0.12660205,-0.2097518,0.5532735,-0.0748449,-0.1479046,1.7306944,1.2719103,-0.19951843,0.22040881,0.23041241,0.06994698,-0.48411477,-0.19707777,0.66802543,0.06303037,-0.35709754,0.19063765,0.80716753,-0.1753655,-0.6012601,-0.35849938,0.15185378,0.11658294,0.3845704,-0.39301196,-0.07856662,0.13622172,0.42621434,0.21330236,0.37451565,0.5697424,0.28258982,-0.3246766,0.12212341,0.2758975,-0.41241086,-0.2669492,-0.4736582,-0.7254291,4.8485193,0.12469364,1.6421908,-0.22129004,-0.0033856232,1.0110188,1.2181672,0.8801157,-0.2287489,-0.30920407,0.082228184,-0.5404954,0.22933264,1.9281322,0.13459605,0.5040702,0.29594338,-0.28430924,0.34753814,-0.24412793,0.9080089,0.2767717,-0.019903341,0.086869866,0.07387342,-0.09411443,0.5217626,-3.4593518,-1.935359,0.94207287,1.7771258,0.59910697,1.4884158,-0.08699995,0.32426962,0.3547342,0.64010066,-0.36715522,0.17488606,-0.009602882,-0.05704331,0.10370736,0.37016994,0.82398045,-0.38221285,0.69853467,0.030276239,0.1270926,-0.028482432,-0.03573439,-0.31707254,1.3451737,0.23389871,-0.26653102,0.8354635,0.46219203,0.7068274,0.7444398,1.2997576,0.32846227,-0.11258765,-0.3311501,0.12912908,-0.26694107,-0.12577373,0.7034467,0.29760423,0.28454608,0.3981297,0.14802545,-0.3458288,-0.071492635,0.59898704,0.5612642,0.3597666
51422,-0.33081016,0.2249167,-0.65800315,0.31813347,-0.025493124,0.3786709,0.4071939,-0.042548604,-1.2571391,0.29905823,-0.69929373,2.8841267,-1.0131552,-1.930773,-0.5486819,0.69151354,-0.42688128,2.361731,0.52965593,-0.62588423,-0.21517648,1.2321397,-0.49002412,-0.21461046,-0.09854872,-0.18551266,0.55540663,0.77868813,0.8489842,0.56475765,0.06340507,0.042183418,-0.7949506,-0.12530452,-0.10547901,0.69041824,1.1100489,-0.09930754,0.31760797,0.64141107,-0.123240374,0.20113222,0.15762657,0.6986427,-0.25375184,-0.31278393,-0.16571832,1.7192813,0.49456498,0.7590808,0.6646599,-1.7316742,-0.3542074,1.4138573,1.6245416,-0.7776678,-0.59801674,-0.10357233,-0.32891408,-0.6917484,1.4578978,0.029123088,0.12565494,-0.38741133,0.6241223,0.9358824,0.6290914,0.31287947,0.08481402,0.6937464,0.55009335,0.13142839,-0.48354837,0.27174318,-0.25500003,-0.15090509,0.65136546,0.6126722,4.3904023,2.8560405,1.6221161,0.4997258,-0.004242877,1.4627427,-0.29355273,0.2517924,-0.1512925,-0.43352103,0.12786873,0.18594621,0.36130336,0.28325102,-0.44547853,-0.36430368,1.4352134,0.44564536,-0.11590437,0.38732362,-0.055764448,-0.14624129,0.31346518,0.049317315,-0.0804848,0.368928,-0.17100006,0.009843639,-0.50051755,-0.23176199,0.29422727,-0.36528262,0.2910575,0.2788345,-0.3251794,0.30461863,0.62888396,-0.18188865,0.16074479,-0.026553828,1.5197959,-0.24156095,0.334053,-0.078534655,0.13465004,-0.44222128,-0.50551516,0.013962862
26520,-0.61291057,0.04360001,-0.62520623,0.18629193,-0.116050825,0.87689775,-0.15739785,1.981601,0.27604327,-8.042012,-7.487975,-6.0013533,-0.7492553,-0.95706505,-0.9110868,-0.32333776,-0.6197325,-9.021274,-6.610369,-0.4028139,-0.4775318,-0.03338634,-0.7423156,-0.64736366,-0.8792615,-0.29518753,0.20502497,0.42594028,-0.56621486,-0.18130441,-1.1723284,-1.4347318,-1.1721232,-2.2629688,-0.24590027,0.42984638,-0.3178541,-0.42731294,0.36366287,-0.34833527,-0.5582192,-1.1087346,-0.29870817,0.15173738,-0.10650748,-0.56739897,-0.51895946,-0.4027853,-2.7461152,-0.84557617,-1.3017247,-1.5321126,-5.1515164,-6.3772645,-3.0068696,-3.7595854,0.6238719,-1.50048,7.451657,-2.4682028,-0.26118,-0.089989394,0.015532147,0.5289551,-2.710374,-0.29287717,-0.0921532,-0.1541481,-0.79070544,-0.35535327,-0.39764592,-1.5984368,-2.8962421,0.30995893,-0.81139606,-0.021423498,0.76425683,0.787556,-6.360948,-8.131334,0.48778483,-2.3710434,-1.0331279,-0.8794522,-0.03714886,-0.15882629,0.0052423677,-2.311673,0.076190464,1.1155307,-0.21027929,0.5654463,-2.6696897,-1.7661023,-3.2948499,-0.21253745,-0.13013996,0.09127007,-1.275577,0.38974962,0.06792732,-0.14318557,-0.8070889,0.13291954,-1.1794766,0.13889651,-0.23769431,-0.08610787,0.18680732,-0.21051441,-0.026348254,-1.2896541,-0.100354075,-1.6263266,-0.37884447,-1.0522809,-0.5950855,-0.21696454,0.010219124,-0.893334,-0.75936013,0.42608157,0.05479589,-0.20786668,-0.2985761,-0.6068139
27244,1.1198193,-0.29891667,0.7443101,0.23450075,0.4392659,4.5837893,-0.68277025,-0.6994994,-0.298143,1.0830677,-3.7803133,0.23850152,1.0323192,0.22696814,4.0203185,0.38349667,0.41133845,2.7959278,-1.3888389,0.09547928,0.39366385,1.9129279,0.8757236,1.7354918,0.059887957,0.39570817,0.68858904,-0.19055538,-0.28725374,-0.18805833,-1.085706,1.9466414,2.87638,6.863499,-0.04996373,1.2755162,0.8288744,0.4731656,-0.15231623,0.4610504,0.42923585,0.6683453,-0.25555146,0.3899454,-0.47261262,0.24468029,0.35409856,-0.50126576,0.44093376,-0.45145357,-0.7070062,10.0,-1.5490407,8.214234,6.644728,-0.70930034,8.511244,-0.07845857,9.941474,-0.26853296,-0.27355698,0.5974198,0.25306067,1.8632984,-0.26861104,0.103139855,0.21196063,0.6794813,-0.080377676,0.34853658,0.1327442,0.23475556,0.5535461,-0.21775793,1.0190059,0.783454,0.09379131,0.15202036,-2.0845506,-0.8818754,-3.0534503,0.46927783,0.39973143,7.3551726,-0.09428241,0.30375454,-0.37455657,1.6837989,0.8102271,1.5207373,0.6784656,-0.4369137,-0.9800406,5.8150797,2.0028427,1.2175728,0.13851215,0.05534917,0.9416101,0.83702606,0.8105058,0.68667823,-1.2465895,2.6392634,0.05623423,0.22845608,-0.019271314,0.24115251,0.041035008,-0.042967234,-0.33605906,-0.24242772,0.94140214,4.487702,0.3793392,0.002597491,-0.1755846,-0.049110506,1.9791082,0.03144129,1.1993037,-0.12029677,-0.79152745,0.47133318,0.6802743,0.8128784
51053,-0.44483742,0.0037417014,-1.0057493,0.3874126,0.049614225,-1.1824911,-1.5009295,-1.3111298,-0.9965971,1.4624516,-2.741579,-4.571233,-1.5467768,-0.3996043,-1.0245994,0.46694347,-0.13180166,-2.377035,-2.2008765,0.2415352,0.52125865,-0.35322788,-0.07212723,-0.5874143,-0.23577873,0.34913036,0.05220592,0.8286552,0.080394946,0.14861834,-0.44688284,-0.8602509,-1.8371035,-0.726691,-0.047136154,-0.20419265,-0.37840724,-0.12733226,-0.20960827,-0.5144981,0.4262658,-0.9765187,-0.5594227,0.11112305,-0.5551656,-0.47988757,-0.6744571,0.13435611,0.11851331,-0.13952452,-0.7132451,-9.1403,1.0330278,-9.670541,2.373145,-0.62036294,-4.142372,-0.27292523,0.39425015,1.6778007,-0.68712497,0.7368986,0.3137288,0.301815,-2.6547139,0.7033494,0.066144176,0.34595957,0.4673699,-0.10630128,0.6759799,-0.7061333,0.036862653,0.2666256,-0.040406764,0.30592388,0.42464128,0.45023677,-0.22643466,0.13420458,-1.9889431,-0.9585708,1.8531184,-0.9426288,0.31949493,0.06912122,0.45986733,-3.991846,0.4223144,0.5717383,0.23084973,-0.22892015,-0.28458905,0.35091826,-2.1012416,-0.18590243,0.10028563,0.25892252,0.09266942,0.2522953,0.5286122,0.31279087,-1.0105796,-2.3602667,0.27467316,0.3659393,-0.2829058,0.34810516,0.15498587,0.79163736,-0.14261296,-0.20312755,0.17810796,-0.47847256,0.17816144,0.70696855,0.5936952,0.11574793,-0.7851831,-0.106389664,-0.1869586,0.1668375,-0.08023134,0.23997672,-0.2011951,-0.34320816
79174,-0.5291031,0.31435832,1.2132547,0.28381893,0.25037628,0.25162137,1.012022,-0.5312722,-0.03378114,7.052277,3.5944767,1.5419244,0.9495208,0.37829813,-0.37776154,-0.14752556,0.30065456,2.9097269,1.9526688,0.59008694,0.5876003,1.5506842,1.055596,2.8321874,-0.20041753,0.2953383,-0.08522731,0.1591221,0.72911006,0.38654497,0.24812026,1.1558248,0.44725847,0.18602692,0.99015266,-0.81974524,-0.31033814,-0.23288232,-0.20379405,-0.05096721,-0.49264935,-0.23667896,0.17371118,0.17995133,-1.416966,-0.75352067,0.4972887,0.099817954,0.60131806,0.08924852,-0.022313882,7.9954743,3.0479305,3.6751928,4.0094566,2.30421,1.2055408,0.21825242,1.1590376,1.077922,-0.09544466,1.0482494,-0.5966763,-0.31439093,0.30877057,-0.15306075,-0.8651052,0.16234429,-0.67845184,-0.1299359,0.09034312,-0.39373305,1.1042404,0.2621685,1.3181311,0.8127981,-0.006731007,0.020159623,2.6567767,2.4919064,1.3650504,2.2676055,2.4853485,-0.03178678,-0.92822,0.1141122,-0.94257456,-0.62123877,-0.049639266,0.28807846,0.21212493,-0.113453865,0.91500837,2.553181,1.1058322,0.31755742,0.39846388,0.2984518,-0.5008604,0.33839214,0.052859236,-0.23880509,0.4553462,0.0024246175,-1.2451011,-0.016690016,0.7466238,0.47512808,0.066952646,0.40660307,0.098079406,0.24327087,-0.1396633,0.7404795,-0.28300408,-0.22636764,1.2651755,0.5083096,0.66431445,0.21580876,-0.5225555,0.91010755,0.10439116,0.34751582,-0.1257173,0.16407774
53343,-0.39835346,0.680475,0.23953539,0.13024992,0.21037133,0.16112265,0.092717014,1.3022785,0.6200414,-0.43009502,0.24913406,-0.8154812,0.8325052,1.4074956,0.9764437,0.32659087,0.6143103,0.725733,-0.9182585,-0.52439576,0.26602438,0.9352116,1.2637508,1.766541,-0.24411212,0.049191643,0.1429085,-0.11407479,-0.19744332,-0.03799383,-0.22029261,0.90027255,-0.037928686,1.708631,0.1701989,0.2315489,-0.37440658,-0.26621798,-0.2883662,-0.3579215,1.8811852,-0.1346599,0.5213221,0.08816559,0.23165433,-0.10181258,0.33921012,1.1071059,1.2219933,0.5660109,-0.0746432,-1.4606085,-0.80503005,-0.5122046,-0.54907244,-2.1358995,0.75532347,-0.63669723,0.83738416,-1.477404,0.9534223,-2.1039944,-0.040355753,-0.08137005,-0.5091385,-0.6414401,1.0701903,0.2399474,0.10731054,0.7254791,0.10937689,0.47442266,0.3779689,0.12865235,1.683724,0.35400102,-0.016476797,0.06695581,2.529918,0.26267266,2.4344275,-0.077580385,-0.37719664,-0.11243957,0.48513615,-0.36755025,-0.23306829,1.2109756,0.8616068,0.38570547,0.5755959,1.1551019,-0.8733444,-0.58063984,0.3604636,1.8368678,0.4213214,0.44749662,0.38560045,0.33792326,0.27503547,-0.17798224,0.3782316,0.703958,2.6551714,0.42362106,2.2585633,-0.26953566,0.6098879,-0.088525765,-0.5636588,0.08712799,-0.044742297,0.7143324,0.14062752,0.13290817,-0.68176943,-0.5791683,-0.31562978,0.67751575,0.32972282,-0.0510907,-0.48727906,0.114397205,-0.015262817,0.10463483
